chr	start	end	A	C	E	normal
12	14500001	15000000	2.0	4.0	3.0	2
12	15000001	15500000	2.0	4.0	3.0	2
12	15500001	16000000	2.0	4.0	3.0	2
12	16000001	16500000	2.0	4.0	3.0	2
12	16500001	17000000	2.0	4.0	3.0	2
12	17000001	17500000	2.0	4.0	3.0	2
12	18000001	18500000	2.0	4.0	3.0	2
12	18500001	19000000	2.0	4.0	3.0	2
12	19000001	19500000	2.0	4.0	3.0	2
12	19500001	20000000	2.0	4.0	3.0	2
12	20000001	20500000	2.0	4.0	3.0	2
12	20500001	21000000	2.0	4.0	3.0	2
12	22000001	22500000	2.0	4.0	3.0	2
12	23000001	23500000	2.0	4.0	3.0	2
12	23500001	24000000	2.0	4.0	3.0	2
12	24000001	24500000	2.0	4.0	3.0	2
12	24500001	25000000	2.0	4.0	3.0	2
12	25000001	25500000	2.0	4.0	3.0	2
12	26000001	26500000	2.0	4.0	3.0	2
12	26500001	27000000	2.0	4.0	3.0	2
12	27000001	27500000	2.0	4.0	3.0	2
12	27500001	28000000	2.0	4.0	3.0	2
12	28000001	28500000	2.0	4.0	3.0	2
12	28500001	29000000	2.0	4.0	3.0	2
12	29000001	29500000	2.0	4.0	3.0	2
12	29500001	30000000	2.0	4.0	3.0	2
12	30000001	30500000	2.0	4.0	3.0	2
12	30500001	31000000	2.0	4.0	3.0	2
12	31000001	31500000	2.0	4.0	3.0	2
12	31500001	32000000	2.0	4.0	3.0	2
12	32000001	32500000	2.0	4.0	3.0	2
12	32500001	33000000	2.0	4.0	3.0	2
12	33000001	33500000	2.0	4.0	3.0	2
12	33500001	34000000	2.0	4.0	3.0	2
12	34000001	34500000	2.0	4.0	3.0	2
12	38000001	38500000	2.0	4.0	3.0	2
12	38500001	39000000	2.0	4.0	4.0	2
12	39500001	40000000	2.0	4.0	4.0	2
12	40500001	41000000	2.0	4.0	4.0	2
12	41000001	41500000	2.0	4.0	4.0	2
12	41500001	42000000	2.0	4.0	4.0	2
12	42500001	43000000	2.0	4.0	4.0	2
12	43000001	43500000	2.0	4.0	4.0	2
12	44000001	44500000	2.0	4.0	4.0	2
12	45500001	46000000	2.0	4.0	4.0	2
12	46000001	46500000	2.0	4.0	4.0	2
12	46500001	47000000	2.0	4.0	4.0	2
12	47000001	47500000	2.0	4.0	4.0	2
12	47500001	48000000	2.0	4.0	4.0	2
12	48000001	48500000	2.0	4.0	4.0	2
12	49000001	49500000	2.0	4.0	4.0	2
12	49500001	50000000	2.0	4.0	4.0	2
12	50000001	50500000	2.0	4.0	4.0	2
12	50500001	51000000	2.0	4.0	4.0	2
12	51000001	51500000	2.0	4.0	4.0	2
12	52000001	52500000	2.0	4.0	4.0	2
12	52500001	53000000	2.0	4.0	4.0	2
12	53000001	53500000	2.0	4.0	4.0	2
12	53500001	54000000	2.0	4.0	4.0	2
12	54000001	54500000	2.0	4.0	4.0	2
12	54500001	55000000	2.0	4.0	4.0	2
12	56000001	56500000	2.0	4.0	4.0	2
12	56500001	57000000	2.0	4.0	4.0	2
12	57000001	57500000	2.0	4.0	4.0	2
12	57500001	58000000	2.0	4.0	4.0	2
12	59000001	59500000	2.0	4.0	4.0	2
12	59500001	60000000	2.0	4.0	4.0	2
12	60000001	60500000	2.0	4.0	4.0	2
12	60500001	61000000	2.0	4.0	4.0	2
12	61000001	61500000	2.0	4.0	4.0	2
12	62500001	63000000	2.0	4.0	4.0	2
12	63000001	63500000	2.0	4.0	4.0	2
12	65000001	65500000	2.0	4.0	4.0	2
12	65500001	66000000	2.0	4.0	4.0	2
12	66000001	66500000	2.0	4.0	4.0	2
12	66500001	67000000	2.0	4.0	4.0	2
12	67000001	67500000	2.0	4.0	4.0	2
12	67500001	68000000	2.0	4.0	4.0	2
12	68500001	69000000	2.0	4.0	4.0	2
12	69000001	69500000	2.0	4.0	4.0	2
12	69500001	70000000	2.0	4.0	4.0	2
12	70500001	71000000	2.0	4.0	4.0	2
12	71500001	72000000	2.0	4.0	4.0	2
12	72000001	72500000	2.0	4.0	4.0	2
12	72500001	73000000	2.0	4.0	4.0	2
12	73000001	73500000	2.0	4.0	4.0	2
12	74000001	74500000	2.0	4.0	4.0	2
12	74500001	75000000	2.0	4.0	4.0	2
12	75500001	76000000	2.0	4.0	4.0	2
12	76000001	76500000	2.0	4.0	4.0	2
12	76500001	77000000	2.0	4.0	4.0	2
12	77000001	77500000	2.0	4.0	4.0	2
12	77500001	78000000	2.0	4.0	4.0	2
12	78000001	78500000	2.0	4.0	4.0	2
12	78500001	79000000	2.0	4.0	4.0	2
12	79000001	79500000	2.0	4.0	4.0	2
12	79500001	80000000	2.0	4.0	4.0	2
12	80000001	80500000	2.0	4.0	4.0	2
12	81000001	81500000	2.0	4.0	4.0	2
12	81500001	82000000	2.0	4.0	4.0	2
12	82000001	82500000	2.0	4.0	4.0	2
12	82500001	83000000	2.0	4.0	4.0	2
12	83000001	83500000	2.0	4.0	4.0	2
12	84500001	85000000	2.0	4.0	4.0	2
12	85000001	85500000	2.0	4.0	4.0	2
12	86000001	86500000	2.0	4.0	4.0	2
12	86500001	87000000	2.0	4.0	4.0	2
12	87500001	88000000	2.0	4.0	4.0	2
12	88500001	89000000	2.0	4.0	4.0	2
12	89500001	90000000	2.0	4.0	4.0	2
12	90000001	90500000	2.0	4.0	4.0	2
12	90500001	91000000	2.0	4.0	4.0	2
12	91000001	91500000	2.0	4.0	4.0	2
12	91500001	92000000	2.0	4.0	4.0	2
12	92000001	92500000	2.0	4.0	4.0	2
12	92500001	93000000	2.0	4.0	4.0	2
12	93500001	94000000	2.0	4.0	4.0	2
12	94000001	94500000	2.0	4.0	4.0	2
12	94500001	95000000	2.0	4.0	4.0	2
12	95000001	95500000	2.0	4.0	4.0	2
12	95500001	96000000	2.0	4.0	4.0	2
12	96500001	97000000	2.0	4.0	4.0	2
12	97000001	97500000	2.0	4.0	4.0	2
12	97500001	98000000	2.0	4.0	4.0	2
12	98500001	99000000	2.0	4.0	4.0	2
12	99000001	99500000	2.0	4.0	4.0	2
12	99500001	100000000	2.0	4.0	4.0	2
12	100000001	100500000	2.0	4.0	4.0	2
12	100500001	101000000	2.0	4.0	4.0	2
12	101000001	101500000	2.0	4.0	4.0	2
12	102000001	102500000	2.0	4.0	4.0	2
12	102500001	103000000	2.0	4.0	4.0	2
12	103000001	103500000	2.0	4.0	4.0	2
12	103500001	104000000	2.0	4.0	4.0	2
12	104000001	104500000	2.0	4.0	4.0	2
12	104500001	105000000	2.0	4.0	4.0	2
12	105000001	105500000	2.0	4.0	4.0	2
12	105500001	106000000	2.0	4.0	4.0	2
12	106500001	107000000	2.0	4.0	4.0	2
12	107000001	107500000	2.0	4.0	4.0	2
12	107500001	108000000	2.0	4.0	4.0	2
12	108000001	108500000	2.0	4.0	4.0	2
12	108500001	109000000	2.0	4.0	4.0	2
12	109500001	110000000	2.0	4.0	4.0	2
12	110000001	110500000	2.0	4.0	4.0	2
12	110500001	111000000	2.0	4.0	4.0	2
12	111000001	111500000	2.0	4.0	4.0	2
12	111500001	112000000	2.0	4.0	4.0	2
12	112000001	112500000	2.0	4.0	4.0	2
12	112500001	113000000	2.0	4.0	4.0	2
12	113000001	113500000	2.0	4.0	4.0	2
12	113500001	114000000	2.0	4.0	4.0	2
12	114000001	114500000	2.0	4.0	4.0	2
12	114500001	115000000	2.0	4.0	4.0	2
12	115000001	115500000	2.0	4.0	4.0	2
12	115500001	116000000	2.0	4.0	4.0	2
12	116000001	116500000	2.0	4.0	4.0	2
12	116500001	117000000	2.0	4.0	4.0	2
12	117000001	117500000	2.0	4.0	4.0	2
12	117500001	118000000	2.0	4.0	4.0	2
12	118000001	118500000	2.0	4.0	4.0	2
12	118500001	119000000	2.0	4.0	4.0	2
12	119000001	119500000	2.0	4.0	4.0	2
12	119500001	120000000	2.0	4.0	4.0	2
12	120000001	120500000	2.0	4.0	4.0	2
12	120500001	121000000	2.0	4.0	4.0	2
12	121000001	121500000	2.0	4.0	4.0	2
12	121500001	122000000	2.0	4.0	4.0	2
12	122000001	122500000	2.0	4.0	4.0	2
12	123000001	123500000	2.0	4.0	4.0	2
12	123500001	124000000	2.0	4.0	4.0	2
12	124000001	124500000	2.0	4.0	4.0	2
12	124500001	125000000	2.0	4.0	4.0	2
12	125000001	125500000	2.0	4.0	4.0	2
12	125500001	126000000	2.0	4.0	4.0	2
12	126000001	126500000	2.0	4.0	4.0	2
12	127000001	127500000	2.0	4.0	4.0	2
12	127500001	128000000	2.0	4.0	4.0	2
12	128000001	128500000	2.0	4.0	4.0	2
12	128500001	129000000	2.0	4.0	4.0	2
12	129000001	129500000	2.0	4.0	4.0	2
12	129500001	130000000	2.0	4.0	4.0	2
12	130000001	130500000	2.0	4.0	4.0	2
12	130500001	131000000	2.0	4.0	4.0	2
12	131000001	131500000	2.0	4.0	4.0	2
12	131500001	132000000	2.0	4.0	4.0	2
12	132000001	132500000	2.0	4.0	4.0	2
12	133000001	133500000	2.0	4.0	4.0	2
13	20500001	21000000	2.0	4.0	4.0	2
13	21000001	21500000	2.0	4.0	4.0	2
13	21500001	22000000	2.0	4.0	4.0	2
13	22000001	22500000	2.0	2.0	2.0	2
13	22500001	23000000	2.0	2.0	2.0	2
13	23000001	23500000	2.0	2.0	2.0	2
13	23500001	24000000	2.0	2.0	2.0	2
13	24000001	24500000	2.0	2.0	2.0	2
13	24500001	25000000	2.0	2.0	2.0	2
13	25000001	25500000	2.0	2.0	2.0	2
13	25500001	26000000	2.0	2.0	2.0	2
13	26000001	26500000	2.0	2.0	2.0	2
13	26500001	27000000	2.0	2.0	2.0	2
13	27000001	27500000	2.0	2.0	2.0	2
13	27500001	28000000	2.0	2.0	2.0	2
13	28000001	28500000	2.0	2.0	2.0	2
13	28500001	29000000	2.0	2.0	2.0	2
13	29000001	29500000	2.0	2.0	2.0	2
13	29500001	30000000	2.0	2.0	2.0	2
13	30500001	31000000	2.0	2.0	2.0	2
13	31000001	31500000	2.0	2.0	2.0	2
13	32000001	32500000	2.0	2.0	2.0	2
13	32500001	33000000	2.0	2.0	2.0	2
13	33000001	33500000	2.0	2.0	2.0	2
13	33500001	34000000	2.0	2.0	2.0	2
13	34000001	34500000	2.0	2.0	2.0	2
13	34500001	35000000	2.0	2.0	2.0	2
13	35500001	36000000	2.0	2.0	2.0	2
13	36000001	36500000	2.0	2.0	2.0	2
13	36500001	37000000	2.0	2.0	2.0	2
13	37000001	37500000	2.0	2.0	2.0	2
13	37500001	38000000	2.0	2.0	2.0	2
13	38000001	38500000	2.0	2.0	2.0	2
13	38500001	39000000	2.0	2.0	2.0	2
13	39000001	39500000	2.0	2.0	2.0	2
13	39500001	40000000	2.0	2.0	2.0	2
13	40000001	40500000	2.0	2.0	2.0	2
13	40500001	41000000	2.0	2.0	2.0	2
13	41500001	42000000	2.0	2.0	2.0	2
13	42000001	42500000	2.0	2.0	2.0	2
13	42500001	43000000	2.0	2.0	2.0	2
13	43500001	44000000	2.0	2.0	2.0	2
13	44000001	44500000	2.0	2.0	2.0	2
13	44500001	45000000	2.0	2.0	2.0	2
13	45000001	45500000	2.0	2.0	2.0	2
13	45500001	46000000	2.0	2.0	2.0	2
13	46500001	47000000	2.0	2.0	2.0	2
13	47000001	47500000	2.0	2.0	2.0	2
13	47500001	48000000	2.0	2.0	2.0	2
13	48500001	49000000	2.0	2.0	2.0	2
13	50000001	50500000	2.0	2.0	2.0	2
13	50500001	51000000	2.0	2.0	2.0	2
13	51000001	51500000	2.0	2.0	2.0	2
13	51500001	52000000	2.0	2.0	2.0	2
13	52000001	52500000	2.0	2.0	2.0	2
13	53000001	53500000	2.0	2.0	2.0	2
13	53500001	54000000	2.0	2.0	2.0	2
13	54000001	54500000	2.0	2.0	2.0	2
13	54500001	55000000	2.0	2.0	2.0	2
13	55000001	55500000	2.0	2.0	2.0	2
13	55500001	56000000	2.0	2.0	2.0	2
13	56000001	56500000	2.0	2.0	2.0	2
13	56500001	57000000	2.0	2.0	2.0	2
13	57000001	57500000	2.0	2.0	2.0	2
13	58000001	58500000	2.0	2.0	2.0	2
13	58500001	59000000	2.0	2.0	2.0	2
13	59500001	60000000	2.0	2.0	2.0	2
13	60000001	60500000	2.0	2.0	2.0	2
13	60500001	61000000	2.0	2.0	2.0	2
13	61000001	61500000	2.0	2.0	2.0	2
13	61500001	62000000	2.0	2.0	2.0	2
13	62000001	62500000	2.0	2.0	2.0	2
13	62500001	63000000	2.0	2.0	2.0	2
13	63000001	63500000	2.0	2.0	2.0	2
13	63500001	64000000	2.0	2.0	2.0	2
13	64000001	64500000	2.0	2.0	2.0	2
13	64500001	65000000	2.0	2.0	2.0	2
13	65000001	65500000	2.0	2.0	2.0	2
13	65500001	66000000	2.0	2.0	2.0	2
13	66000001	66500000	2.0	2.0	2.0	2
13	66500001	67000000	2.0	2.0	2.0	2
13	67000001	67500000	2.0	2.0	2.0	2
13	67500001	68000000	2.0	2.0	2.0	2
13	68000001	68500000	2.0	2.0	2.0	2
13	68500001	69000000	2.0	2.0	2.0	2
13	69000001	69500000	2.0	2.0	2.0	2
13	69500001	70000000	2.0	2.0	2.0	2
13	70000001	70500000	2.0	2.0	2.0	2
13	70500001	71000000	2.0	2.0	2.0	2
13	71000001	71500000	2.0	2.0	2.0	2
13	71500001	72000000	2.0	2.0	2.0	2
13	72000001	72500000	2.0	2.0	2.0	2
13	72500001	73000000	2.0	2.0	2.0	2
13	73000001	73500000	2.0	2.0	2.0	2
13	73500001	74000000	2.0	2.0	2.0	2
13	74000001	74500000	2.0	2.0	2.0	2
13	74500001	75000000	2.0	2.0	2.0	2
13	75500001	76000000	2.0	2.0	2.0	2
13	76000001	76500000	2.0	2.0	2.0	2
13	76500001	77000000	2.0	2.0	2.0	2
13	77500001	78000000	2.0	2.0	2.0	2
13	78000001	78500000	2.0	2.0	2.0	2
13	78500001	79000000	2.0	2.0	2.0	2
13	79000001	79500000	2.0	2.0	2.0	2
13	79500001	80000000	2.0	2.0	2.0	2
13	80000001	80500000	2.0	2.0	2.0	2
13	80500001	81000000	2.0	2.0	2.0	2
13	81000001	81500000	2.0	2.0	2.0	2
13	81500001	82000000	2.0	2.0	2.0	2
13	82000001	82500000	2.0	2.0	2.0	2
13	83000001	83500000	2.0	2.0	2.0	2
13	83500001	84000000	2.0	2.0	2.0	2
13	84000001	84500000	2.0	2.0	2.0	2
13	84500001	85000000	2.0	2.0	2.0	2
13	85000001	85500000	2.0	7.0	6.0	2
13	85500001	86000000	2.0	9.0	8.0	2
13	86000001	86500000	2.0	10.0	10.0	2
13	87000001	87500000	2.0	10.0	10.0	2
13	87500001	88000000	2.0	10.0	10.0	2
13	88000001	88500000	2.0	10.0	10.0	2
13	88500001	89000000	2.0	10.0	10.0	2
13	89000001	89500000	2.0	10.0	10.0	2
13	89500001	90000000	2.0	10.0	10.0	2
13	90000001	90500000	2.0	6.0	6.0	2
13	90500001	91000000	2.0	6.0	6.0	2
13	91000001	91500000	2.0	6.0	6.0	2
13	91500001	92000000	2.0	6.0	6.0	2
13	92000001	92500000	2.0	6.0	6.0	2
13	92500001	93000000	2.0	6.0	6.0	2
13	93500001	94000000	2.0	6.0	6.0	2
13	94000001	94500000	2.0	6.0	6.0	2
13	94500001	95000000	2.0	6.0	6.0	2
13	95000001	95500000	2.0	6.0	6.0	2
13	95500001	96000000	2.0	6.0	6.0	2
13	96000001	96500000	2.0	6.0	6.0	2
13	96500001	97000000	2.0	2.0	2.0	2
13	97000001	97500000	2.0	2.0	2.0	2
13	97500001	98000000	2.0	2.0	2.0	2
13	98500001	99000000	2.0	2.0	2.0	2
13	99000001	99500000	2.0	2.0	2.0	2
13	99500001	100000000	2.0	2.0	2.0	2
13	100000001	100500000	2.0	2.0	2.0	2
13	100500001	101000000	2.0	2.0	2.0	2
13	101000001	101500000	2.0	2.0	2.0	2
13	101500001	102000000	2.0	2.0	2.0	2
13	102000001	102500000	2.0	2.0	2.0	2
13	102500001	103000000	2.0	2.0	2.0	2
13	103000001	103500000	2.0	2.0	2.0	2
13	103500001	104000000	2.0	2.0	2.0	2
13	104000001	104500000	2.0	2.0	2.0	2
13	104500001	105000000	2.0	2.0	2.0	2
13	105000001	105500000	2.0	2.0	2.0	2
13	105500001	106000000	2.0	2.0	2.0	2
13	106000001	106500000	2.0	2.0	2.0	2
13	106500001	107000000	2.0	2.0	2.0	2
13	107000001	107500000	2.0	2.0	2.0	2
13	107500001	108000000	2.0	2.0	2.0	2
13	108000001	108500000	2.0	2.0	2.0	2
13	108500001	109000000	2.0	2.0	2.0	2
13	109500001	110000000	2.0	2.0	2.0	2
13	110000001	110500000	2.0	2.0	2.0	2
13	110500001	111000000	2.0	2.0	2.0	2
13	111000001	111500000	2.0	2.0	2.0	2
13	111500001	112000000	2.0	2.0	2.0	2
13	113000001	113500000	2.0	2.0	2.0	2
13	113500001	114000000	2.0	2.0	2.0	2
14	21000001	21500000	2.0	3.0	3.0	2
14	21500001	22000000	2.0	3.0	3.0	2
14	22000001	22500000	2.0	3.0	3.0	2
14	22500001	23000000	2.0	3.0	3.0	2
14	23000001	23500000	2.0	3.0	3.0	2
14	23500001	24000000	2.0	3.0	3.0	2
14	25000001	25500000	2.0	3.0	3.0	2
14	25500001	26000000	2.0	3.0	3.0	2
14	26000001	26500000	2.0	3.0	3.0	2
14	26500001	27000000	2.0	3.0	3.0	2
14	27500001	28000000	2.0	3.0	3.0	2
14	28000001	28500000	2.0	3.0	3.0	2
14	29000001	29500000	2.0	3.0	3.0	2
14	29500001	30000000	2.0	3.0	3.0	2
14	30000001	30500000	2.0	3.0	3.0	2
14	31500001	32000000	2.0	3.0	3.0	2
14	32500001	33000000	2.0	3.0	3.0	2
14	33000001	33500000	2.0	3.0	3.0	2
14	33500001	34000000	2.0	3.0	3.0	2
14	34000001	34500000	2.0	3.0	3.0	2
14	35000001	35500000	2.0	3.0	3.0	2
14	35500001	36000000	2.0	3.0	3.0	2
14	36000001	36500000	2.0	3.0	3.0	2
14	37000001	37500000	2.0	3.0	3.0	2
14	37500001	38000000	2.0	3.0	3.0	2
14	38000001	38500000	2.0	3.0	3.0	2
14	38500001	39000000	2.0	3.0	3.0	2
14	39000001	39500000	2.0	3.0	3.0	2
14	39500001	40000000	2.0	3.0	3.0	2
14	41000001	41500000	2.0	3.0	3.0	2
14	41500001	42000000	2.0	3.0	3.0	2
14	42000001	42500000	2.0	3.0	3.0	2
14	42500001	43000000	2.0	3.0	3.0	2
14	43000001	43500000	2.0	3.0	3.0	2
14	44000001	44500000	2.0	3.0	3.0	2
14	44500001	45000000	2.0	3.0	3.0	2
14	46500001	47000000	2.0	3.0	3.0	2
14	47000001	47500000	2.0	3.0	3.0	2
14	47500001	48000000	2.0	3.0	3.0	2
14	48000001	48500000	2.0	3.0	3.0	2
14	49000001	49500000	2.0	3.0	3.0	2
14	49500001	50000000	2.0	3.0	3.0	2
14	50000001	50500000	2.0	3.0	3.0	2
14	50500001	51000000	2.0	3.0	3.0	2
14	51000001	51500000	2.0	3.0	3.0	2
14	51500001	52000000	2.0	3.0	3.0	2
14	52000001	52500000	2.0	3.0	3.0	2
14	52500001	53000000	2.0	3.0	3.0	2
14	53000001	53500000	2.0	3.0	3.0	2
14	53500001	54000000	2.0	3.0	3.0	2
14	54000001	54500000	2.0	3.0	3.0	2
14	54500001	55000000	2.0	3.0	3.0	2
14	55000001	55500000	2.0	3.0	3.0	2
14	55500001	56000000	2.0	3.0	3.0	2
14	56500001	57000000	2.0	3.0	3.0	2
14	57000001	57500000	2.0	3.0	3.0	2
14	57500001	58000000	2.0	4.0	3.0	2
14	58000001	58500000	2.0	4.0	3.0	2
14	58500001	59000000	2.0	4.0	3.0	2
14	59000001	59500000	2.0	4.0	3.0	2
14	59500001	60000000	2.0	4.0	3.0	2
14	60000001	60500000	2.0	4.0	3.0	2
14	60500001	61000000	2.0	4.0	3.0	2
14	61000001	61500000	2.0	4.0	3.0	2
14	62000001	62500000	2.0	4.0	3.0	2
14	62500001	63000000	2.0	4.0	3.0	2
14	64000001	64500000	2.0	4.0	3.0	2
14	64500001	65000000	2.0	4.0	3.0	2
14	65000001	65500000	2.0	4.0	3.0	2
14	65500001	66000000	2.0	4.0	3.0	2
14	66000001	66500000	2.0	4.0	3.0	2
14	66500001	67000000	2.0	4.0	3.0	2
14	67000001	67500000	2.0	4.0	3.0	2
14	67500001	68000000	2.0	4.0	3.0	2
14	68000001	68500000	2.0	4.0	3.0	2
14	68500001	69000000	2.0	4.0	3.0	2
14	69000001	69500000	2.0	4.0	3.0	2
14	69500001	70000000	2.0	4.0	3.0	2
14	70000001	70500000	2.0	4.0	3.0	2
14	70500001	71000000	2.0	4.0	3.0	2
14	71500001	72000000	2.0	4.0	3.0	2
14	72500001	73000000	2.0	4.0	3.0	2
14	73000001	73500000	2.0	4.0	3.0	2
14	73500001	74000000	2.0	4.0	3.0	2
14	74000001	74500000	2.0	4.0	3.0	2
14	74500001	75000000	2.0	4.0	3.0	2
14	75000001	75500000	2.0	4.0	3.0	2
14	75500001	76000000	2.0	4.0	3.0	2
14	76000001	76500000	2.0	4.0	3.0	2
14	76500001	77000000	2.0	4.0	3.0	2
14	77000001	77500000	2.0	4.0	3.0	2
14	77500001	78000000	2.0	4.0	3.0	2
14	78000001	78500000	2.0	4.0	3.0	2
14	78500001	79000000	2.0	4.0	3.0	2
14	79000001	79500000	2.0	4.0	3.0	2
14	80000001	80500000	2.0	4.0	3.0	2
14	80500001	81000000	2.0	4.0	3.0	2
14	81000001	81500000	2.0	4.0	3.0	2
14	81500001	82000000	2.0	4.0	3.0	2
14	82000001	82500000	2.0	4.0	3.0	2
14	82500001	83000000	2.0	4.0	3.0	2
14	83000001	83500000	2.0	4.0	3.0	2
14	83500001	84000000	2.0	4.0	3.0	2
14	84000001	84500000	2.0	4.0	3.0	2
14	84500001	85000000	2.0	4.0	3.0	2
14	85000001	85500000	2.0	4.0	3.0	2
14	85500001	86000000	2.0	4.0	3.0	2
14	87000001	87500000	2.0	4.0	3.0	2
14	87500001	88000000	2.0	4.0	3.0	2
14	88000001	88500000	2.0	4.0	3.0	2
14	88500001	89000000	2.0	4.0	3.0	2
14	89000001	89500000	2.0	4.0	3.0	2
14	89500001	90000000	2.0	4.0	3.0	2
14	90000001	90500000	2.0	4.0	3.0	2
14	90500001	91000000	2.0	4.0	3.0	2
14	91000001	91500000	2.0	4.0	3.0	2
14	91500001	92000000	2.0	4.0	3.0	2
14	92000001	92500000	2.0	4.0	3.0	2
14	92500001	93000000	2.0	4.0	3.0	2
14	93000001	93500000	2.0	4.0	3.0	2
14	93500001	94000000	2.0	4.0	3.0	2
14	94000001	94500000	2.0	4.0	3.0	2
14	94500001	95000000	2.0	4.0	3.0	2
14	95000001	95500000	2.0	4.0	3.0	2
14	95500001	96000000	2.0	4.0	3.0	2
14	96000001	96500000	2.0	4.0	3.0	2
14	96500001	97000000	2.0	4.0	3.0	2
14	97000001	97500000	2.0	4.0	3.0	2
14	97500001	98000000	2.0	4.0	3.0	2
14	98000001	98500000	2.0	4.0	3.0	2
14	98500001	99000000	2.0	4.0	3.0	2
14	99000001	99500000	2.0	4.0	3.0	2
14	99500001	100000000	2.0	4.0	3.0	2
14	100000001	100500000	2.0	4.0	3.0	2
14	100500001	101000000	2.0	4.0	3.0	2
14	101000001	101500000	2.0	4.0	3.0	2
14	101500001	102000000	2.0	4.0	3.0	2
14	102000001	102500000	2.0	4.0	3.0	2
14	102500001	103000000	2.0	4.0	3.0	2
14	103000001	103500000	2.0	4.0	3.0	2
14	103500001	104000000	2.0	4.0	3.0	2
14	104000001	104500000	2.0	4.0	3.0	2
14	104500001	105000000	2.0	4.0	3.0	2
14	105000001	105500000	2.0	4.0	3.0	2
15	25000001	25500000	2.0	2.0	2.0	2
15	25500001	26000000	2.0	2.0	2.0	2
15	26000001	26500000	2.0	2.0	2.0	2
15	26500001	27000000	2.0	2.0	2.0	2
15	27000001	27500000	2.0	2.0	2.0	2
15	27500001	28000000	2.0	2.0	2.0	2
15	29500001	30000000	2.0	2.0	2.0	2
15	31000001	31500000	2.0	2.0	2.0	2
15	31500001	32000000	2.0	2.0	2.0	2
15	32000001	32500000	2.0	2.0	2.0	2
15	33000001	33500000	2.0	2.0	2.0	2
15	33500001	34000000	2.0	2.0	2.0	2
15	34000001	34500000	2.0	2.0	2.0	2
15	35000001	35500000	2.0	2.0	2.0	2
15	35500001	36000000	2.0	2.0	2.0	2
15	36000001	36500000	2.0	2.0	2.0	2
15	36500001	37000000	2.0	2.0	2.0	2
15	37000001	37500000	2.0	2.0	2.0	2
15	38000001	38500000	2.0	2.0	2.0	2
15	38500001	39000000	2.0	2.0	2.0	2
15	39000001	39500000	2.0	2.0	2.0	2
15	39500001	40000000	2.0	2.0	2.0	2
15	40000001	40500000	2.0	2.0	2.0	2
15	40500001	41000000	2.0	2.0	2.0	2
15	41000001	41500000	2.0	2.0	2.0	2
15	41500001	42000000	2.0	2.0	2.0	2
15	42000001	42500000	2.0	2.0	2.0	2
15	42500001	43000000	2.0	2.0	2.0	2
15	43000001	43500000	2.0	2.0	2.0	2
15	45000001	45500000	2.0	2.0	2.0	2
15	45500001	46000000	2.0	2.0	2.0	2
15	46000001	46500000	2.0	2.0	2.0	2
15	46500001	47000000	2.0	2.0	2.0	2
15	47500001	48000000	2.0	2.0	2.0	2
15	48000001	48500000	2.0	2.0	2.0	2
15	48500001	49000000	2.0	2.0	2.0	2
15	49000001	49500000	2.0	2.0	2.0	2
15	50000001	50500000	2.0	2.0	2.0	2
15	50500001	51000000	2.0	2.0	2.0	2
15	52000001	52500000	2.0	2.0	2.0	2
15	52500001	53000000	2.0	2.0	2.0	2
15	54000001	54500000	2.0	2.0	2.0	2
15	54500001	55000000	2.0	2.0	2.0	2
15	55500001	56000000	2.0	2.0	2.0	2
15	57000001	57500000	2.0	2.0	2.0	2
15	57500001	58000000	2.0	2.0	2.0	2
15	58000001	58500000	2.0	2.0	2.0	2
15	58500001	59000000	2.0	2.0	2.0	2
15	59000001	59500000	2.0	2.0	2.0	2
15	59500001	60000000	2.0	2.0	2.0	2
15	60000001	60500000	2.0	2.0	2.0	2
15	60500001	61000000	2.0	2.0	2.0	2
15	61000001	61500000	2.0	2.0	2.0	2
15	61500001	62000000	2.0	2.0	2.0	2
15	62000001	62500000	2.0	2.0	2.0	2
15	62500001	63000000	2.0	2.0	2.0	2
15	63000001	63500000	2.0	2.0	2.0	2
15	63500001	64000000	2.0	2.0	2.0	2
15	64000001	64500000	2.0	2.0	2.0	2
15	64500001	65000000	2.0	2.0	2.0	2
15	65000001	65500000	2.0	2.0	2.0	2
15	65500001	66000000	2.0	2.0	2.0	2
15	66000001	66500000	2.0	2.0	2.0	2
15	66500001	67000000	2.0	2.0	2.0	2
15	67000001	67500000	2.0	2.0	2.0	2
15	67500001	68000000	2.0	2.0	2.0	2
15	68000001	68500000	2.0	2.0	2.0	2
15	68500001	69000000	2.0	2.0	2.0	2
15	69000001	69500000	2.0	2.0	2.0	2
15	69500001	70000000	2.0	2.0	2.0	2
15	70000001	70500000	2.0	2.0	2.0	2
15	70500001	71000000	2.0	2.0	2.0	2
15	71500001	72000000	2.0	2.0	2.0	2
15	72000001	72500000	2.0	2.0	2.0	2
15	73000001	73500000	2.0	2.0	2.0	2
15	74000001	74500000	2.0	2.0	2.0	2
15	74500001	75000000	2.0	2.0	2.0	2
15	75000001	75500000	2.0	2.0	2.0	2
15	76000001	76500000	2.0	2.0	2.0	2
15	76500001	77000000	2.0	2.0	2.0	2
15	77000001	77500000	2.0	2.0	2.0	2
15	77500001	78000000	2.0	2.0	2.0	2
15	78000001	78500000	2.0	2.0	2.0	2
15	78500001	79000000	2.0	2.0	2.0	2
